time,user,rating,comment,votes
2019-07-25 11:54:07,samee,5,用现代性的主题、后现代风格去重构那个古典故事。为了个体化情感而放弃生命、叛离血缘关系，用整个生命去守候个体爱情，是现代主体性的彻底彰显，白晶晶令人感动的想哭。我们看到在失去神话庇护的后工业社会的语境中，那个只有忍受无数磨难、割舍自己所有情欲才能到达的彼岸世界、宏大叙事，已经被纯粹的、个体化的微小叙事彻底消解掉了，人凭借个人情感、意志存在，爱情成为人的全部宿命，所有身份、权力、成见都被战胜，我们看到观音成为高不可攀、泯灭人性的惩罚者和权力的象征，妖界中最大的功利诱惑唐僧肉在白晶晶看来也毫不重要，蜘蛛精也意外收获人间亲情，人妖、善恶的二元对立关系被消解了，爱情把他们弥合在一起。至此那个基于彼岸世界的佛教西天，和基于功利理性的世俗世界都被消解了，只剩下那个非理性的、个体情感的世界。,3
2022-05-11 08:20:01,他的声音和房间,3,白晶晶爱的是一个五百年前的幻象，至尊宝接受的是一个有人爱了他五百年的概念，两人初相见甚至没有宝玉那种“这个妹妹我曾见过的”心灵感应——何必呢？该放手就放手，人生哪有那么多五百年，寂寞了就抓紧去重新爱一个吧。,4
2021-07-25 16:17:24,Η²,5,当年商业城右边巷子还能掏碟的时候，偶然掏到的，记得是有两张上下一套的，结果只买了这本，想着应该上，好看一点，那时候还看到迷失东京，倩女幽魂，这些当时新片和旧经典，还遇到高中的年级的一个同学，也没搭过话，峰回路转，她现在已经老了吧，田慧琼都老了，我想表达什么，呵呵，再来几句人生只有一次，要勇敢去闯啊，都好像没什么动能了，最大的后悔是不是时间过去，自己已经来到某个时刻，看着时光无法回退，而有的失去感，所以终究失去，但是，如果当时去争取，我的世界是不是会发生点不一样的事情，只能说或许，因为你没做就是没做，而做了，就是发生了，得到了，体验了，so，还有时间和机会，去造吧，现在不要理会任何其他干扰，去做自己想做的吧  2021.7.25  周日下午于州委家中 美丽的夏日蓝天白云在窗外 刚才还拍了个延时摄影,0
2012-10-04 16:51:52,时光旧影,5,这本该死的影片，在我心目中就如股票一般起起落落几时回，先是看不懂，然后随大流大声喝彩，然后又觉得不怎么样，经历世事后，又为之落泪，然后又打入冷宫，后来停了赵季平配的音乐，知道他的一部分能被时间记住,3
2006-02-18 18:41:00,恶魔的步调,5,所有爱的布局都是为了下一任,2
2014-07-21 10:21:58,三和后浪える酱,5,很多年前学姐MSN空间看到2句话，以前一个人骑车自由自在，现在总若有所失。我问什么意思，她浅笑着摇摇头。不久，BGM换成一生所爱，“相亲竟不可接近，或我应该相信是缘分”,3
2014-07-02 09:54:08,火娃,4,8/10。没头没尾的感觉，叙事结构上跟第二部内容有些重复以至让人厌烦。不过笑得的确很过瘾，90分钟不知不觉就过去了。孙悟空转世是山贼这个设定赞，主题曲与刘的煽情特点配合很好，差点哭惨。刘的类型模式=多角恋关系+穿越戏历史+花哨武打秀，拍法烂俗但透着一份可爱，如今却在雷爆粗鄙的路上渐远了。,4
2014-10-28 19:04:36,秋熙,5,这次重映，跟小伙伴们一起刷了一遍。这么多年，反反复复，每次看都有新的感慨，也伴随着喜欢或者讨厌的各种回忆。这次的回忆再好不过了，以前的，终于都可以完全刷掉了。,1
2011-05-14 21:01:43,Aziz,5,今生，我也想遇见一个属于我的至尊宝。逗我开心，设计各种造型给自己，找不到我记得大吵大闹，向我保证随叫随到。。。至尊宝，咱俩一起去包块山头吧，我愿意和你一起当山贼，做个山贼婆子,2
2016-11-12 11:15:25,(๑⁼̴̀д⁼̴́๑),4,看过无数遍，笑了无数次，后来，笑着笑着就哭了。,6
