time,user,rating,comment,votes
2019-08-07 19:22:45,五彩缤纷的小丑,5,4.8/5。和原著比，这部片子有改动，路依依不爱江洋了，好好睡晚安的细节也有调整。但整体而言，这依然是一部非常用心非常有质感的电影。先说总体，战争线和剧情线导演平衡得很好。科幻我不懂，我平时更偏好言情线，电影里，少年人半仰慕半暗恋的情绪表达得非常到位，渺小和求而不得也处理得很好，可以说，《上海堡垒》原著的精髓，电影是抓到了。再说演员，舒淇美得像琉璃，指挥官的坚强和女性的脆弱融合在一起，非常有魅力。鹿晗把少年暗恋这种感觉演到位了，他的表演是整部电影的一个亮点。,4835
2019-08-04 22:59:48,Margo,4,末世感不错 技术OK,1002
2019-10-05 13:48:12,同志亦凡人中文站,1,Netflix的大数据太厉害了，知道我最近喜欢看烂片下饭，就全给我推荐这种~~~~~,84
2019-08-09 02:23:41,阿彬同学,1,从一系列的宣传动作和电影质量形成的巨大落差来看，影方和主演是典型的当了婊子还想立牌坊，还好尽管无耻无畏的波涛是怎样汹涌，清醒的仍是大多数,768
2019-08-09 10:53:17,LST,1,真的是”灾难”片....大家别踩这个雷,577
2019-08-09 00:35:49,后方童鞋,1,至今都还有很多制作方和投资方不断用事实证明通过流量明星带货是行不通的，只是可惜了舒淇。,600
2019-08-09 10:32:35,言午夢,1,卧槽这是诈骗来着吧，打着科幻片的预告和宣传你tm给我看的是爱情动作片？这是偶像电视剧吗？剧情很尴尬！特效马马虎虎，服道化很尴尬 ，换皮青春爱情片 ，绑定《流浪地球》宣传，粉丝尬吹情怀 ，军人留长发，帽子朝天带 ，剧情无逻辑，强行领盒饭 ，虚假宣传，强行家国情怀 ，终极尬点：台词那都不是事，配音口型12345 垃圾电影,593
2019-08-09 13:41:56,多吃水果身体好,1,真的是玩脱了，这片子跟科幻有关系么？不断的重复母舰回来了母舰又走了，节奏无比缓慢，表演极其没有紧张感，这个电影鹿晗还真就不怎么背锅，谁演都一样改变不了电影太差劲的本质！东方明珠在这么多次交战中一点损伤没有，莫非外星人也有保留文化遗产的意识？忍住四五次没有退场是我对这个电影最大的尊重。,382
2019-08-09 01:41:45,虚构天堂,1,如果说流浪地球是中国科幻电影的探路者，那上海堡垒只是个蹭热度的投机商，货车旁边的哄抢者。,1330
2019-08-04 19:13:36,但丁的方舟,1,画面、特效和上海沉没能看、可喜。除此之外这是坨什么混搭发馊的屎，千疮百孔，详细吐槽都觉得浪费时间的那种。强烈怀疑是不是《流浪地球》在前，压力让项目经过了调整。科幻部分和爱情部分完全不搭，互拖后腿互衬得更烂。前者如同儿戏处处逻辑不通，后者莫名其妙生拉硬扯。剧本也就青少年小说水平，推剧情全靠旁白，战斗布置全靠嘴，有个锤子世界观，结尾还敢玩闪回。选角真灾难，台词真灾难。不标榜自己是“科幻战争大片”还好点，完全不是一条路子蹭个什么劲。不过片方大概也为难，带了这标签拍个青春言情片可能更不会被买账吧。,1748
2019-08-09 01:46:12,夢、終會醒,1,？？？最后打母舰那里，怎么那么扯淡，上海大炮由于被损坏了，然后就无法锁定外星人母舰，竟然还能被动锁定了鹿晗的战斗机，然后鹿晗驾驶着战斗机冲向母舰，最主要是母舰旁边都是外星人的战斗机，以上海大炮的威力，还有那么多外星人围着，然后鹿晗竟然没有死，被弹射出去了，这还能再扯淡一点吗？上海大炮那么大的威力都搞不死鹿晗，这主角光环也太牛逼了吧？？？？？？,1216
2019-08-04 20:39:40,Cheeky Monkey,3,看完电影第一感觉，鹿晗唱歌真不错！真的！多唱歌吧！,9950
2019-08-08 17:48:40,少年面条,1,如果说《流浪地球》是开启了中国科幻大片的鼻祖，那半年后《上海堡垒》就成了终结中国科幻大片的罪魁祸首。,1564
2019-08-19 08:51:23,李厂长账号装修,1,听说有个做盗版的，录这个三十分钟受不了就走了,119
2019-08-09 00:27:01,apple,1,剧情乏味，不是靠故事细节和逻辑推动的，严重依赖旁白和粗糙别扭的台词。特效和配乐的品味都很低。对，重点强调是品味问题。不管拍得多烂这种题材找鹿晗来当男主角依旧算是暴殄天物，舒淇也完全不适合林这个角色。一直没有热血紧张感最后算是给这人拍了个MV…………,527
2019-08-09 10:46:26,鸡米花,1,球球别再捆绑流浪地球营销国产科幻片了，本质就是披着科幻外皮的圈钱言情片，鹿晗演技还是一如既往的烂，心疼舒淇为了还人情接这么一部二番烂片。,379
2019-08-09 14:42:13,花猜,1,《上海堡垒》给中国的科幻元年画上了句号。,314
2019-08-09 10:28:31,小狗勾,1,如果说没有先看流浪地球的话可以给这个剧3分，但是看了之后只能给这个电影1分了，差的不是一点半点了，对比太强烈。,398
2019-08-09 10:53:07,vincent,1,看了首映，剧情尴尬，戏剧冲突刻意。演员表演很尬，剧情完全侮辱观众智商。外星物质叫仙藤。长成紫水晶的样子。呵呵。上海被毁之后，居然眨眼间就能重建好。城市还和毁灭前一毛一样。真是厉害了。全程手枪啪啪啪打怪兽。还打不死。开篇说仙藤引领人类科技大进步，就不能升级一下手枪吗？科技进步的钱都花在哪了？,348
2019-08-09 04:26:29,谋杀游戏机,1,披着独立日科幻战争大片的外衣，内核还是纯爱片，还是鹿晗配舒淇...太可怕了。不是说两个类型不能融合，而是两种画风完全不搭，美术设定一通胡来，口型全都对不上，除了特效就是绿幕前摆摆动作+鹿晗画外音独白，给人一种真空塑料人打VR游戏的感觉。看完才知道《流浪地球》多么可贵，这《上海堡垒》又倒退回去了。只能说下了多少功夫、有多少真心都是能看出来的，观众不傻，跟风投机、流量撑票房的时代一去不复返了。鹿晗演技还算有点进步，相比之下舒淇可能更迷（也怪角色太花瓶），就是，鹿晗咱都是军人了染烫厚刘海可不可以剪剪？,61
2019-08-09 09:48:41,乖乖的戀風,1,向我开炮………燃不起来啊 大哥,378
2019-08-09 14:15:28,波吃曼,1,不好拍就不要拍啊，圈快钱真是惯养出的德性，放过科幻，把我的想象力还给我,377
2019-08-04 20:27:02,最上大劈程衝斗,2,一分给舒淇一分给未来局赠票，但是真的没办法给鼓励分。实际上我可能给的就是鼓励分。,46
2019-08-09 10:46:17,鹤溪,1,谁给宣发的脸让它碰瓷流浪地球？框框也稍微长点心吧，你就是这样对待自己写的书的？,340
2019-08-09 10:11:23,迷之尴尬,3,一星献给电影，一星献给舒淇，一星献给不怕赔的投资方，有了你们我才知道什么是人傻钱多，阿修罗和封神传奇还不够警醒吗，你们就当国产电影崛起的雷区警示牌吧，挺光荣的。,1020
2022-01-26 00:22:06,白昼流星,3,看了小说，挺期待这部电影的。从选角角度来说，舒淇和鹿晗都是非常好的人选。鹿晗饰演的江洋，那股小痞子的感觉,1
2019-08-09 16:32:22,谢谢你们的鱼,1,演员几乎全程口型都对不上，表演也是死气沉沉，不过遇上如此温吞水如白开水的剧本，没有任何人提得起精神，甚至大部分时间，他们都不知道自己在干啥。真的无法想象一部标榜自己是科幻大片的电影，场面又小又low就算了，讲述故事的方式居然比电视剧还要絮叨和缺乏想象力，从头到尾的腻人旁白，全程靠嘴的叙事，武戏和文戏的完全脱节，完全看不到导演的技法，节奏更是连网大都不如。影片的特效也是灾难级别，不免让人想起当年的《机器侠》。作为科幻片来说，科幻几乎就是背景，甚至连细节都懒得展现，大部分时间我都看不出来这是一部发生在未来的故事。整部电影的格局就配叫个啥《嘉定区堡垒》而已。,129
2019-08-09 21:25:42,德川咪咪,1,看到一半，旁边那个人拍拍我：能跟我解释下哪边是好人哪边是坏人吗？,111
2019-08-09 17:39:24,猫的房东,1,江南整天恰烂钱,102
2019-08-09 08:47:31,杀破狼,5,【————！！全篇剧透！！————】哎，看哭了5次：潘队牺牲时/路依依牺牲时/曾煜牺牲时/林澜牺牲时/最后江洋收到林澜回复的短信时。真的很好看！特效真的真的贼棒，场面极其震撼，母舰甫一出现攻击防炮御时，炸的我头皮发麻。后面还有一幕，捕食者在大家没注意时突然闯进指挥中心（好像是？），把我吓得从椅子上跳了起来，眼镜都飞了（因为我近视，眼镜上面还戴了3D眼镜）然后手忙脚乱扶眼镜。哭了好几次，找纸巾擦泪时有的片段可能错过了，后面一定要补回来。这电影真的看得超级爽！特效完全可以！,1678
2019-08-10 08:16:34,山雀,1,人心里的成见是一座大山，看了上海堡垒，鹿晗那座山又高了几千米,97
2019-08-09 23:53:52,风间隼,1,“科幻元年”之后当然是“科幻一年级”，你还指望中国电影一下进化到2019年不成？,59
2019-08-04 21:56:14,养一只肥肥的鹅,3,全片最大的亮点可能就是特效还好一些吧，不过如果放在现在国产电影的特效程度上来讲也算是中高等，中国科幻电影不算很多，敢做就是突破。世界观没有流浪地球大，也没什么可比性，特效也不是一个级别的。感情交代还算清楚，几乎全部选择自杀的战友情，两对朦胧的爱情，为人类生存舍弃生命的大义，该有的都有了，不过有些的确算是比较老套。这部电影不功不过，喜欢战争科幻可以一看，打斗场面还可以。当然，鹿晗主角光环是有的，眼神戏虽有点稚嫩但也不错，舒淇也是真的女神！很疑惑的就是：为什么有很多台词口型对不上？,473
2019-08-09 00:49:06,二笙长居我家长,1,能不能别扯科幻，中国科幻都被你们搞成这样了。偶像就去玩综艺好吗？表情真是烂到家了，真是什么样的导演什么样的演员，一锅老鼠屎。,383
2019-08-31 13:14:24,黄青蕉,1,真是一部神奇的电影：一方面剧情无聊到让人想开十倍速快进全程，另一方面槽点又多到想在b站按帧看弹幕吐槽反复观赏20遍,33
2019-08-11 13:07:29,醉卧羙人膝,5,上海堡垒这个片子，真的挺好，演员演技十分出色一看就知道他在演。虽然是配音，但是有特别多的地方都对的上，最需要夸赞的就是特效，相当震撼，一看就知道是特效。强烈推荐大家去看一看，毕竟冤枉钱不能我一个人花。,114
2019-08-09 16:15:34,JSYYY,1,我怀疑他抄袭奥特曼，但我没有证据,109
2019-08-09 13:23:56,Wall.E,1,不为别的，就冲鹿娘娘这发型也就值0分了。演个军人连头发都舍不得剪？哪个国家的男军人可以留长发，还烫头？,145
2019-08-14 01:22:08,天青色在等烟雨,1,铁血硬汉鹿晗为演军人忍痛剪掉三根头发,69
2019-12-20 00:27:28,胤祥,1,看完了这个片我默默地又把书找了出来读了一遍……嗯改成这么一个哪儿都不挨着哪儿的片也是挺让人服气的。Netflix都下手买了，说明片子还是有一定水准的。祝热心市民江先生事业有成，财源广进。,28
